PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel
11,09/18/2024,12:53:14 PM,,,,,,,Julia Crenshaw,,Right,Mizzou24-25,,,,,,,,,,,,,,,,45.484985409334925,11.503864979403819,1.892836241674483,1079.0258540400755,7.008380723260185,6:15,0.4208996176924456,-1.8242282487622294,6.000000191999998,-65.89063941969097,-3.769568096708852,-0.17974151805039465,2.192878985934302,-0.6604968304566577,41.49088076439556,-6.6595523098297535,1.8428042365295456,0.5672715338490442,67.14248221543687,-11.962275865327914,-30.210665939854728,2040.5160922346445,,,,11.829592507847064,,-21.531189444502356,0.10165885779091895,0.8532732637763244,-8.353858883950968,2.252885484010461,50.0,-2.859410763697485,-2.23338157498658,-67.02964897102062,20.310017689873586,0.3799595220677856,8.680245663258946,-35.89399296606094,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,813fb070-065e-479f-b993-622f2eeaab02,45.535869926138446,0.41082705488273075,-1.8179664969734062,11.677325077985632,1.7801428757460807,41.48930034126202,2.2005211204417585,-0.6650320199721167,-6.4981955873542265,1.7458970841691661,0.5672294739883647,0.5333735167832637,-6.348337383352838,-64.19205144609242,,469.76036456964215,-971.4020761591521,43.53559859671306,0.4321031431974113,-0.9002583881767432,0.05311975297692818,-33.051148299863755,56.763250257012395,-13.916462710417902,0.6436938899014218,2.6773340026111065,2.3182748701506184,-4.341550983523665,11.004098961713133,0.11555497733542447,-0.30919245089395964,-0.016024227449882952,-0.7852378667689383,-0.267365213723597,0.5584955998776557,,,1.0,0,1.0,41.30913192743637,high,high,,,37.083001186656,,,,2022-11
12,09/18/2024,12:53:31 PM,,,,,,,Julia Crenshaw,,Right,Mizzou24-25,,,,,,,,,,,,,,,,46.67907868043557,12.814262522895865,1.3469245479558176,1072.6573980923356,8.410597837957955,6:15,0.1761627005983393,-1.6394226196280903,6.000000191999998,-63.86002708981479,-4.37585180412367,-0.09631117289569692,2.9692651998769555,-0.8088403092752463,42.26798543429726,-4.738394904644027,1.3201143734538265,0.555101300486263,68.44050953885002,15.087162571678505,3.374309868882864,1052.3595886230469,13.902770361534714,109.11788568352908,14.22090983583246,167.09968741980765,,8.99966745544416,2.094550445505769,0.5651378126001393,-9.474416164734734,1.944085974005511,49.99999999999997,-3.393358662302409,-1.6194273352757271,-68.4514987263465,22.17454779212833,0.26279177099904905,8.961092532103871,-36.57969816870119,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,89cbcae9-2020-4922-88a2-7338757176d0,46.73401117143483,0.1661303224980193,-1.6335637152884215,12.985863192029631,1.241098505954199,42.27068666929582,2.976869458040699,-0.8130947142054727,-4.576548535377558,1.2291450202714662,0.555061979958041,0.5732468067537506,-6.829202844250973,-61.00143079124998,,520.0111887857819,-938.1802903599165,48.47877707370446,0.4795740215061325,-0.8746318181633954,0.07090797241938933,3.8894724243387393,65.9668677332483,17.81425585484424,0.7563115446783146,1.3384944808882344,2.9417121336701273,26.13919230372981,165.0425646962203,17.393827129457286,27.266433492108824,0.42525300637139374,0.6913730981817648,0.19158137890773966,-0.6966346347737504,,,1.0,0,1.0,42.82489672044983,high,high,,,37.083001186656,,,,2022-11
13,09/18/2024,12:53:38 PM,,,,,,,Julia Crenshaw,,Right,Mizzou24-25,,,,,,,,,,,,,,,,47.35553120471451,10.72507960779462,1.79540145674829,1069.089788472877,355.84596732279783,5:45,0.6053191340413034,-1.6979898854386322,6.000000191999998,-60.14593010201673,-3.1288528608506425,0.8878127791968593,2.351870552067481,-0.5060111581767648,43.241180240449744,-5.880684812167821,2.0425564584349467,0.5434680257349415,70.26528917295559,6.038298455737434,-12.861153662646085,210.610493774414,,,,87.57188784813616,,-11.650869703048729,0.923724529727368,-0.41899203224715315,-7.3485264437557705,2.0941310623443505,50.00000000000002,-2.4354899944264115,-2.100041108098707,-69.98345998608661,19.60654412446698,-0.20328237787581474,9.497236183349743,-35.73933439907445,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,51277b85-e70d-4caa-b350-49139911f50c,47.41287593183376,0.5963196526895167,-1.691766510245183,10.879057264401428,1.6844361546241937,43.250521596976434,2.35878257937369,-0.5104671098356638,-5.7343508962679355,1.9476013890811166,0.5434098986557292,1.5893300517221658,-5.496743109198857,-67.7868391610319,,404.1730716537743,-989.7459795154178,37.8053439488098,0.37706026054406194,-0.9257837743724066,-0.027385452839511153,-15.553517674858293,68.122431630048,7.391431478839366,0.545234076891524,1.8863793144418957,2.4106190336069897,-17.68492833989872,85.76758624853089,-0.6880012941446442,6.965563102689557,0.06827290481335568,0.6164107334091227,0.6391946842084774,-0.45985645958021754,,,1.0,0,1.0,43.930140143988844,high,high,,,37.083001186656,,,,2022-11
14,09/18/2024,12:53:46 PM,,,,,,,Julia Crenshaw,,Right,Mizzou24-25,,,,,,,,,,,,,,,,47.5563785805238,12.392371921472307,0.8390464742849212,1063.6697229845772,7.3948648105279915,6:15,0.14980495343415096,-1.492418360007575,6.000000191999998,-61.95486412329675,-4.856862152653456,-0.11631488062948674,2.8245140958002675,-0.9797717196934556,43.1313839810256,-4.653714898876848,0.8066582306679801,0.5438535629360206,69.51310224502849,-4.692389469244726,9.389523198315393,790.9809099469866,,,,23.937409579926552,,12.025660319508118,0.23637477572863902,0.4172570413882471,-9.880214128575176,1.6827387976542119,50.00000000000001,-3.300582513754909,-1.0354300072982503,-69.8632074142995,21.888665907559858,0.20213392666082478,9.326751499295284,-36.96037139716479,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,64243ce4-2183-47e6-ad7d-add68253c506,47.60862112087703,0.13981728870273957,-1.4868960665391742,12.562719315815976,0.7397880570420884,43.13296472133535,2.8318712633793353,-0.9836954768133819,-4.496118084637044,0.7221876113497792,0.5438203855270377,0.5119278185506018,-7.239831960655299,-58.11941964207075,,561.77774815386,-903.2159438768037,52.81505490045857,0.523757763409666,-0.8491507508011489,0.0679765230204489,11.302742766803922,68.35189827361148,-5.686597582836011,0.9124808758908647,0.4007162487184912,2.8305080037570867,4.98735306855294,23.412088475118043,0.20437019064961773,-0.757440554339919,-0.022967844763923856,-0.3081567684409744,0.11160670225676428,-0.9447662938925084,,,1.0,0,1.0,43.43021400093216,high,high,,,37.083001186656,,,,2022-11
15,09/18/2024,12:53:57 PM,,,,,,,Julia Crenshaw,,Right,Mizzou24-25,,,,,,,,,,,,,,,,46.35937623557474,11.861514865079615,1.722194939681276,967.58965242826,6.967598130790174,6:15,0.40495062771599594,-1.6859818194024194,6.000000191999998,-64.67217330151342,-4.75736229567017,-0.2469193058478181,2.5100462531642016,-0.6341777667796402,42.1968758360959,-5.953019276128265,1.6534677954915178,0.5571070050449641,60.694935558627165,26.78074705824963,-11.282101523492205,1718.6948852539065,-16.630727131191577,108.73554577356451,33.28081775568037,196.33656485496417,,-7.317657449328922,3.1997830243625964,0.8696528970398466,-9.604012021072123,2.076794809502343,49.99999999999998,-2.9476038569833953,-2.076794774823003,-68.22662404273017,20.994917530524475,0.4014984548579426,8.943472282635538,-36.60799788884902,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,239de9ac-36f9-4df0-a61a-5523e89f5e7c,46.40674255584092,0.39481065895535844,-1.6805766846765053,12.03659133351936,1.62452815916843,42.192629260585996,2.517683916534973,-0.6381236555722335,-5.790891517108458,1.568852891121475,0.5570769963789886,0.37105616283825776,-7.254104604456237,-57.81282658622266,,515.4222560391736,-818.8831622800225,53.26868210565,0.5287528822140317,-0.846312442702292,0.06461918351104465,-10.600670614516089,53.137557915190555,27.347777310015687,0.5543977831144273,3.3528668512172066,2.880501091566081,-25.00744426371615,194.73744999471646,5.537979491445767,36.26136835999371,0.7878278414537676,0.9291879480449484,0.2075557801590376,-0.30582732927354844,,,1.0,0,1.0,36.49364018025756,high,high,,,37.083001186656,,,,2022-11
16,09/18/2024,12:54:06 PM,,,,,,,Julia Crenshaw,,Right,Mizzou24-25,,,,,,,,,,,,,,,,46.74618201685985,9.554589310549966,2.24651623932679,1047.7110649242736,359.1307901304822,6:00,0.6680439079865366,-1.7980910378930977,6.000000191999998,-61.69003470210186,-3.5439608657991073,0.30851442872894713,1.5352613023837605,-0.3732193698602501,42.958837261395175,-7.496335895596799,2.3323830192321413,0.5488222629040024,,,,,,,,,,,,0.4137156262976158,-7.438998253322596,2.3017744661661643,50.000000000000014,-2.1157662319466057,-2.6873959785499646,-69.32624913357881,18.12038512629232,0.1968321038136249,9.369111150090925,-35.71327697649271,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,30ccc680-f7db-441a-9de8-5766417abb0a,46.79469001477912,0.6587407212959158,-1.792089588261527,9.715423306769155,2.1393400069024286,42.959571566127934,1.5423071881214319,-0.3775167778875803,-7.347837144308115,2.2404663654295907,0.5487745722237298,0.9867022551555726,-5.996453664685413,-65.76605001821186,,430.047066024033,-955.3836907593078,41.04634191823829,0.4104161867657639,-0.91187706491232,-0.0062267268722998505,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.083001186656,,,,2022-11
17,09/18/2024,12:54:15 PM,,,,,,,Julia Crenshaw,,Right,Mizzou24-25,,,,,,,,,,,,,,,,46.89041055964819,13.008228516568323,1.039467036261227,1120.5970692027697,358.78114772151935,6:00,0.17051931142563384,-1.5910867566776021,6.000000191999998,-63.243081429915904,-4.213424070062715,1.0542829245314798,3.141235945307848,-0.8560958420649261,42.40789463253802,-4.366598147409587,1.332986293305083,0.5529764723051975,69.43577814591485,14.545842171581468,-0.9854511090314539,726.8933046402468,3.1536873871821625,109.95478277703351,14.355241737666576,170.33008479966708,,2.6981571400036137,2.098804636354124,-0.8764978170091307,-9.355757812423942,1.8150430218876321,49.99999999999999,-3.4385859898089954,-1.137413566320265,-68.71648497904623,22.439182733267888,-0.4107150476132515,9.034373703615339,-36.558031429217436,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,a0db7138-6208-45ea-8364-e9bdf7ccda59,46.94802110927462,0.16050126536770226,-1.5845360516448779,13.176983191144362,0.922576343592331,42.41305872597711,3.148635168268361,-0.8607056794120198,-4.208459308937847,1.2342117447916179,0.5529331781394987,1.793779129626869,-6.645174208760158,-62.52801120783005,,516.9481256161,-994.2345935079095,46.13149006215715,0.46121052285705794,-0.8872364749403113,-0.009812804971546511,-1.1559150651397148,67.20021255813428,17.43911062045487,0.8508495351097742,1.7506870576922462,3.1959432138850232,8.018173329127668,170.14125509213176,9.547263275637333,31.029787057079126,0.45010889365025375,0.8281000796780996,0.20057750897880336,-0.5234681661084876,,,1.0,0,1.0,43.55062916587209,high,high,,,37.083001186656,,,,2022-11
18,09/18/2024,12:54:22 PM,,,,,,,Julia Crenshaw,,Right,Mizzou24-25,,,,,,,,,,,,,,,,46.21367707466504,10.893070027642981,0.8064473360829452,1053.6859872000557,358.6286763942454,6:00,0.4338217020790291,-1.4624043171258196,6.000000191999998,-63.445717118425726,-3.5627321119505737,0.5956922739477016,2.0111379942551135,-0.9107207292337974,42.23546136918466,-6.623278224732374,0.972416414778283,0.5569590212487063,65.9551255019201,-2.1887645158809788,-21.150589042763528,713.9081231478986,,,,24.857178537424634,,-17.781702609766757,0.2488931561487618,-0.41769587605457925,-7.905804287961609,1.638350598090748,50.00000000000002,-2.677911934141447,-0.8998252089814135,-68.28224159462641,19.673060571796366,-0.19295318434265712,9.02960559739134,-35.82610889422429,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,27fe296b-a0d3-4dfa-8cce-ed5b40fd7ab5,46.26575065965649,0.42411109650943263,-1.4560394352082504,11.058714559741853,0.6931076618275935,42.2371201401826,2.0183255040608694,-0.915194554905524,-6.470015389792399,0.8760322959405955,0.556914586409474,1.312413545899548,-6.056757821023894,-64.25735060288407,,457.6471105007097,-949.1118384427134,43.432969220441905,0.4342052970591342,-0.9007539722197259,-0.01039430306343172,-23.78059333821716,61.46720148090677,-2.518948701737233,0.9758370667807584,1.9034102278605842,2.1118988845799636,-7.591164256791961,23.669675749105814,0.6177401682026047,-2.1239224582538467,-0.03616761389309614,-0.7710460322371574,-0.2950311316114493,0.5643090000623807,,,1.0,0,1.0,40.6402315140817,high,high,,,37.083001186656,,,,2022-11
19,09/18/2024,12:54:39 PM,,,,,,,Julia Crenshaw,,Right,Mizzou24-25,,,,,,,,,,,,,,,,46.76740648544002,13.829931765178022,-0.7005931533816018,1104.7583736296622,5.9792115482998485,6:15,-0.014328280438502592,-1.1878655570161267,6.000000191999998,-63.49971447024849,-3.78008522172626,0.4653649105330955,3.4749360147487582,-1.5852225952629768,42.11911683310812,-3.572718067055636,-0.5710134491421506,0.5561988337266442,,,,,,,,,,,,-0.7761442737547822,-9.124925802826157,1.0253157090697196,50.00000000000002,-3.8217551091729436,0.8832286276860974,-68.30203941086971,23.367139518045622,-0.359480507668583,8.894505727973964,-36.400368159696605,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,5923e55d-8ed4-4aec-9345-a75fc81c202b,46.83144275065883,-0.024440689023919472,-1.1813887873269715,13.99794128029264,-0.815861032485171,42.129368631814,3.482374048584395,-1.5897444964931904,-3.413019448647694,-0.6680484110124496,0.5561522386342002,1.1945760197210697,-6.214309173467363,-62.547682229130395,,509.3049492429228,-980.3568395138171,46.10102637824878,0.45850225529854877,-0.8873948031666633,0.048022340623333014,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.083001186656,,,,2022-11
20,09/18/2024,12:54:46 PM,,,,,,,Julia Crenshaw,,Right,Mizzou24-25,,,,,,,,,,,,,,,,46.625674847494764,12.701961077769187,0.19902448587894767,1085.5106272977941,349.19045209517674,5:45,0.2694668142001196,-1.277016236780284,6.000000191999998,-62.158724285704636,-2.586677871211954,1.8388592195524214,3.1286597387675625,-0.9998857213843717,42.19460892151387,-4.39499670736756,0.7113202426067792,0.5555111521587406,61.240398412046616,43.6590371751346,7.424828248010144,2681.3239339192705,24.09158987724198,107.32937759728073,65.05450453127774,193.92461858461576,,14.666293245853781,4.287353898951437,-2.0713317803800315,-7.387878247624454,1.3037400694903074,50.00000000000003,-3.255348490335612,-0.04787234100018802,-68.43492773337712,21.842385437530357,-0.9618045553044512,9.02170760958475,-35.604545376151094,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,e0418be5-47cf-4081-8694-ec187abc61a2,46.69226619953714,0.2603458856130999,-1.2700721734127438,12.855939717772813,0.0744183804636626,42.2099463944239,3.1356923399703995,-1.0048466343687028,-4.244242589589426,0.6050232418700414,0.5554466783507503,2.6268052138906044,-4.99495442672268,-68.60304924349056,,396.0238284137288,-1010.6920645305295,36.482722366299356,0.3583537335735497,-0.9310752369569024,-0.06842152263392859,5.725331703451375,43.93354733385495,42.278249647018065,1.0157979860645971,1.9461447075751055,3.290093687826881,49.09955369597725,187.60594745381752,24.639195078777103,5.852366043948384,0.7157645567915716,0.9290397100585248,0.09197567636205342,-0.3583653053688581,,,1.0,0,1.0,36.31402362590233,high,high,,,37.083001186656,,,,2022-11
21,09/18/2024,12:54:59 PM,,,,,,,Taylor Ebbs,,Left,Mizzou24-25,,,,,,,,,,,,,,,,46.03896139511993,14.183642421131696,1.019485197439767,1129.7060045514786,20.934593759918332,6:45,-0.04922153660899928,-1.2546333087463026,6.000000191999998,-65.35968877399128,-3.535268361128942,-1.0165150437531618,3.51970096929069,-0.7046515110454273,41.403901791817695,-3.7129658446789584,0.7364721469312503,0.5659154480962035,,,,,,,,,,,,1.5241231569920284,-8.966087222300757,1.4945367902066933,50.000000000000014,-3.960012030019826,-1.2976534157067452,-67.1289659673299,23.596133981575303,0.681882874012737,8.590956529560492,-36.18541920251931,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,09102494-50c2-4ea7-9a25-16ba19eaba56,46.10431069564422,-0.059651299754068215,-1.2484813825065426,14.357384281735808,0.9098353716475343,41.413689764160395,3.527416714330704,-0.7089511535081309,-3.547226220385986,0.644005962696494,0.5658630409936366,-0.3226238493843721,-6.05646714679619,-63.55654501584744,,503.07432820647495,-1011.5097018908267,44.531437929836265,0.415918693761126,-0.8953742812869453,0.159111711039523,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.083001186656,,,,2022-11
22,09/18/2024,12:55:07 PM,,,,,,,Taylor Ebbs,,Left,Mizzou24-25,,,,,,,,,,,,,,,,48.04372322112313,10.471608073024829,3.5293314596017407,1070.7565147763205,12.474316770304922,6:30,0.3687135442857681,-1.8589596194244362,6.000000191999998,-57.78703305157735,-2.3258767212391547,-0.26671037901776284,2.1577385210162077,0.31858854530125524,43.86345430262399,-5.468895551636199,3.45527412738239,0.5360014721322928,60.40460978154038,-4.495308363568368,25.161405303979777,1806.6959228515616,,,,20.88119675115301,,21.319905694999925,0.20798448721932822,1.5179790141625114,-6.331389908756083,2.6582644168043252,50.000000000000014,-2.593005037270925,-4.405088378434905,-70.95997671435872,19.320961468124306,0.757140953975521,9.767374498864049,-35.33203434783239,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,8c253ca4-ef71-4788-8e37-075233a0f5b9,48.107632466086756,0.3602072370431708,-1.85324124841978,10.617313706188146,3.4277300435571676,43.88077607959052,2.164357955531736,0.3145325544122891,-5.327736429539851,3.368522472656525,0.5359269162266582,0.37775823502360223,-4.618751122583204,-73.01874156118936,,312.723936703572,-1024.071898524978,29.205886902205734,0.28516421473598874,-0.9564003434888324,0.06308528836781328,25.603205014451202,54.504849420698854,-4.734360091405035,-0.21933698658790424,3.272994977258438,2.3324451599336373,7.591878950388535,19.452191438576026,-0.46791268470612174,-1.480179377504561,-0.026133084566826614,-0.7085927378787644,0.2831858955289642,-0.6462987547558288,,,1.0,0,1.0,35.90540861285347,high,high,,,37.083001186656,,,,2022-11
23,09/18/2024,12:55:14 PM,,,,,,,Taylor Ebbs,,Left,Mizzou24-25,,,,,,,,,,,,,,,,45.58218708206684,9.124177206608056,4.949119884712138,1049.032006157769,354.4314621289176,5:45,0.7848327743239621,-2.249560119049144,6.000000191999998,-64.3365844934309,-2.924832755245532,0.48659574511325476,1.1731455899764307,0.8794768867479401,42.02933803930447,-8.606189773167266,5.083784779824258,0.5640235857372498,,,,,,,,,,,,1.1560739753276719,-6.607179242466754,3.3633031356935055,49.99999999999996,-1.9308676527349637,-5.795542179592118,-67.49854965989368,17.415653557795423,0.5208035438562529,8.958302998827138,-35.150539358979145,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,726fd5d3-2e8a-4b90-9c54-89bee7d56d93,45.63060857381509,0.7753156303559238,-2.2429442888588964,9.288273687581786,4.832492182751466,42.02830709746898,1.1803153426750566,0.8748421476432051,-8.455609466543555,4.9843244617746025,0.5639632587947702,1.2291700044469145,-5.526887928762306,-71.047620332757,,340.70690314331995,-992.1627669358904,32.47821812331619,0.3232494803473114,-0.945788842582439,-0.03151568977134349,,,,,,,,,,,,,,,,,1.0,0,,,high,high,,,37.083001186656,,,,2022-11
24,09/18/2024,12:55:23 PM,,,,,,,Taylor Ebbs,,Left,Mizzou24-25,,,,,,,,,,,,,,,,46.463598909049125,12.348623136871776,3.10005126551524,1035.6228526722302,15.532401303713833,6:30,0.1502029652654892,-1.8910147959941535,6.000000191999998,-62.61178172229864,-2.609136350046086,-0.3614894128022456,2.7522283218821952,0.010512717656763579,42.123947546341356,-4.864838912532471,2.999617143266209,0.5575152114573587,41.22868272983249,-28.514686308704327,65.9237203286832,3033.2319580078124,,,,7.49006724959183,,39.1770401835837,0.09578503261709709,1.4735631553409594,-7.29790639531531,2.594152809522913,50.0,-3.2995704772447843,-3.7304086131486778,-68.19228953215293,21.391469300796444,0.6793289254479721,8.964250548023845,-35.53846521459401,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,93d5fb03-4c9c-4358-a57a-da644553d504,46.52897589123959,0.140793465511995,-1.8849102569659593,12.5078281220678,2.991641627023909,42.13776558948962,2.7594637018143184,0.0061916081731251465,-4.710540506016448,2.907260230916266,0.5574445000914547,0.32550931198557315,-5.062821304728831,-70.28354536997846,,349.38353824077336,-974.9081167901546,33.73656127220974,0.32504474164855085,-0.9413737001598481,0.09034086879138936,33.07575590613028,14.779070390534457,-19.681913760275023,0.11289043898405236,3.77531265368849,2.919954150597567,4.731615641460576,5.806282875032334,-0.022464692957579163,-0.0434455454356387,-0.007601860981993808,-0.8911916899910193,0.13521492554618747,-0.43300611496893454,,,1.0,0,1.0,17.96196771715057,high,high,,,37.083001186656,,,,2022-11
25,09/18/2024,12:55:32 PM,,,,,,,Taylor Ebbs,,Left,Mizzou24-25,,,,,,,,,,,,,,,,46.26853188903136,12.446194582833773,2.6505536259453573,1035.57420813519,19.019756685883184,6:45,0.12385414531762633,-1.754311208917625,6.000000191999998,-63.895245016957965,-3.4102869962117808,-1.0113223154559412,2.679584376690173,-0.1874537620279011,41.95882456347611,-5.121780568912117,2.3693730194525133,0.5597514331848309,67.61917848137516,13.024008103591685,22.248057397564377,732.8468189239501,46.42596128737112,99.72276627699391,0.9806846722308473,113.07561969929087,,25.072755798766707,1.2882969872182413,2.0721066323025275,-8.2419767828486,2.362273092789403,50.00000000000003,-3.360856605737501,-3.246981672758987,-67.8996641403632,21.55014299866408,0.9476194612576254,8.849154116331126,-35.9432849510652,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,4ff74b43-0724-49c8-8605-216ba9bbb83f,46.32801200768328,0.11398603014300525,-1.7485923288193628,12.61409335521565,2.548261276590965,41.966015742339856,2.6870849321415777,-0.19154312051988714,-4.962043004819207,2.281846931989875,0.5596962494752835,-0.36332840852675713,-5.894614555648542,-65.22844311581606,,433.9070193622362,-940.2864665106085,41.900137716213905,0.3961265237587146,-0.9079855978682871,0.1365501052310308,24.943198994609137,60.97519851027115,15.23861178206287,0.28978798443530807,3.4275753398796507,2.8774691879680816,47.91791694679405,102.42054972445132,1.3534172492603918,-14.078656012700169,-0.1755243681811156,-0.28582742616298523,0.4967945725954279,-0.8194497148042514,,,1.0,0,1.0,42.019408403345786,high,high,,,37.083001186656,,,,2022-11
26,09/18/2024,12:55:40 PM,,,,,,,Taylor Ebbs,,Left,Mizzou24-25,,,,,,,,,,,,,,,,46.898533154392766,11.369267630175942,3.4973603148704866,1014.6240678267044,7.309382270032305,6:15,0.36093356950138156,-1.9307512142818382,6.000000191999998,-60.61057531635523,-2.057338579330356,0.2106440793982353,2.4951215693105553,0.26659959287672,42.683406056177475,-5.3245727446681945,3.555846279789259,0.5507404512141493,71.30902587233317,21.566432524699493,3.5429440371394945,476.5787339643997,3.6407461550522626,109.93973333856576,25.933452272103004,204.96666873698618,,0.18751818454968028,2.67215184461969,0.95222425093633,-6.339104523981335,2.7181145085540193,50.00000000000002,-2.8388246668467634,-4.1989163081706184,-69.06238821156226,20.221937680176623,0.44987214523374863,9.25476386288364,-35.16891822987276,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,e33ad5b1-31c6-4a30-a3e8-f49649079f20,46.96488292848956,0.35211479941064555,-1.924600565515544,11.519454908083802,3.388114618778638,42.70041690573764,2.501955031415903,0.26226929606605315,-5.178155612673616,3.4628084332123854,0.5506617372892554,0.9038851553670528,-4.459753835494346,-73.82650014112268,,282.62040415244667,-974.4679092560805,27.854691517205133,0.27628333772406943,-0.9604226236652977,0.03543869704029429,4.098156803899475,66.19007608380069,26.211755181452634,-0.14339101881781943,3.0595641891583623,2.6420024671945845,0.670815709756759,204.96557100991612,-10.294505356496344,22.79704544397237,0.3814553924770099,0.7429268891166212,0.31423638093447953,0.5910288777417735,,,1.0,0,1.0,44.80145550417462,high,high,,,37.083001186656,,,,2022-11
27,09/18/2024,12:55:48 PM,,,,,,,Taylor Ebbs,,Left,Mizzou24-25,,,,,,,,,,,,,,,,45.80470791207896,11.312769346831262,4.167082753186578,1166.5871741253397,22.835901803883168,6:45,0.3494615326431406,-2.0033548348862915,6.000000191999998,-63.53161034471072,-2.087934536977045,-0.8787767161985169,2.209176321029428,0.5219851915214482,41.751266999700455,-6.17391700967347,3.9234046024579916,0.5641701667111007,63.38064643456133,6.73637899005712,20.250209785554222,918.3276996612551,,,,64.68558278742843,,20.911571555866416,0.720153514578179,2.445849274866478,-6.34813080537617,2.953125734177514,50.00000000000001,-2.868002317040433,-5.000533868001394,-67.4083541052519,19.977456691930037,1.1011513369765276,8.79786434207175,-35.03205592166165,,,,,,d8858c0c-b5e5-481c-8137-5451cd7a3cea,bc3d4c4b-a1cf-4f94-94f4-3595011ccbc2,45.86779355575714,0.34027594706418185,-1.9970272292290274,11.471783540684832,4.0533148213508285,41.763339433368465,2.2164404450938537,0.5174281931778325,-6.0193872633742505,3.8257512780027234,0.5640937852082862,-0.15516370543718658,-4.601483857858874,-73.8166780813942,,325.1413238495962,-1120.3609928764379,27.87115537193987,0.2568661843762715,-0.9603748590125205,0.10816604596941021,21.785893285530584,59.05258190829057,7.434632887976262,-0.4080300755625576,3.065442299511654,2.3979315273930504,23.08800937754438,60.42489920166751,-1.4154692030801976,-10.167783906546171,-0.13774907608838294,-0.5725919143466714,0.25928947854498086,-0.7777579738843479,,,1.0,0,1.0,38.92362111358145,high,high,,,37.083001186656,,,,2022-11
